imdb_title_id	title	year	genre	director	avg_vote
tt1508950	Baabarr	2009	Action, Crime, Drama	Ashu Trikha	5.2
tt1509109	Basement	2010	Horror, Thriller	Asham Kamboj	2.2
tt1509732	Aisha	2010	Comedy, Drama, Romance	Rajshree Ojha	5.0
tt1509735	Baanam	2009	Action, Drama	Chaitanya Dantuluri	7.0
tt1510929	Prototype	2009	Action, Fantasy, Sci-Fi	Michael Reilly	4.2
tt1511329	Bo	2010	Drama	Hans Herbots	6.1
tt1511437	Mulla	2008	Drama	Lal Jose	4.6
tt1512184	Kakera	2009	Drama	Momoko Andô	6.2
tt1512186	Katharsi	2009	Crime, Thriller	Fokion Bogris	5.5
tt1512894	Kiskanmak	2009	Drama	Zeki Demirkubuz	6.6
tt1513723	Bobbos	2009	Comedy	Wael Ihsan	4.0
tt1513835	Nightbeasts	2010	Horror, Sci-Fi	Wes Sullivan	6.6
tt1514837	Rewers	2009	Comedy, Drama, Romance	Borys Lankosz	7.1
tt1515202	Lan	2009	Drama	Wenli Jiang	7.1
tt1515205	Paju	2009	Drama	Chan-ok Park	6.5
tt1515207	Sus	2010	Drama	Robert Heath	6.1
tt1515210	Vihir	2009	Drama	Umesh Vinayak Kulkarni	7.2
tt1515736	Balkonas	2008	Drama, Family	Giedre Beinoriute	7.5
tt1515882	Passazhirka	2008	Drama	Stanislav Govorukhin	5.3
tt1516009	Alleged	2010	Drama, History, Romance	Tom Hines	4.5
tt1516552	Kichin	2009	Drama, Romance	Ji-Yeong Hong	5.9
tt1516577	Sedona	2011	Adventure, Comedy, Drama	Tommy Stovall	5.0
tt1516598	Vespa	2010	Drama	Diana Groó	1.6
tt1517148	Gjallë	2009	Drama	Artan Minarolli	6.4
tt1517177	3	2010	Comedy, Drama, Romance	Tom Tykwer	6.7
tt1517213	Las	2009	Drama	Piotr Dumala	6.6
tt1517225	Neprijatelj	2011	Drama, Horror, Mystery	Dejan Zecevic	7.4
tt1517238	Rompecabezas	2010	Drama	Natalia Smirnoff	6.7
tt1517257	Jiphaengja	2009	Drama	Jin Ho Choi, Jin-ho Choi	6.2
tt1517269	Chaesikjuuija	2009	Drama	Woo-Seong Lim	5.7
tt1517471	Dough	2015	Comedy, Drama	John Goldschmidt	6.2
tt1517474	Hochzeitspolka	2010	Comedy	Lars Jessen, Przemyslaw Nowakowski	5.4
tt1517493	Trésor	2009	Comedy	Claude Berri, François Dupeyron	4.2
tt1519245	Agnosia	2010	Drama, Thriller	Eugenio Mira	5.4
tt1519661	Zero	2009	Action, Drama	Pawel Borowski	6.7
tt1521023	Loudspeaker	2009	Drama	Jayaraaj	7.4
tt1521197	Anonymous	2011	Drama, Thriller	Roland Emmerich	6.9
tt1522157	Maskhead	2009	Horror	Rebecca Swan, Fred Vogel	3.6
tt1522189	Natimorto	2009	Drama	Paulo Machline	6.7
tt1522218	Obselidia	2010	Drama	Diane Bell	6.9
tt1522265	Ritu	2009	Drama, Family	Shyamaprasad	7.2
tt1523326	Limbo	2010	Drama	Maria Sødahl	5.9
tt1523400	Aci	2009	Drama	Cemal San	5.7
tt1523483	Kaboom	2010	Comedy, Mystery, Romance	Gregg Araki	5.7
tt1523486	Kolpaçino	2009	Action, Comedy	Atil Inaç	6.2
tt1523487	Konak	2009	Horror, Thriller	Cem Akyoldas	3.2
tt1524114	Collapse	2011	Horror, Thriller	Jason Bolinger, Insane Mike Saunders	4.7
tt1524137	Contraband	2012	Action, Crime, Drama	Baltasar Kormákur	6.5
tt1524553	Kóngavegur	2010	Comedy, Drama	Valdís Óskarsdóttir	5.8
tt1525323	Billa	2009	Action, Thriller	Meher Ramesh	6.1
tt1525344	Duburys	2009	Drama	Gytis Luksas	7.3
tt1525552	Apart	2011	Drama, Mystery, Romance	Aaron Rottinghaus	5.4
tt1525830	Eksperimentet	2010	Drama, History	Louise Friedberg	5.8
tt1527052	Aglaja	2012	Biography, Drama	Krisztina Deák	6.8
tt1527186	Melancholia	2011	Drama, Sci-Fi	Lars von Trier	7.2
tt1527818	Fit	2010	Drama, Romance	Rikki Beadle Blair	6.2
tt1527835	Archipelago	2010	Drama	Joanna Hogg	6.4
tt1528071	Horns	2013	Comedy, Crime, Drama	Alexandre Aja	6.5
tt1528770	Koshechka	2009	Comedy	Grigoriy Konstantinopolskiy	6.8
tt1529316	Picco	2010	Crime, Drama, Horror	Philip Koch	7.1
tt1529572	Trust	2010	Crime, Drama, Thriller	David Schwimmer	6.9
tt1530660	Dawning	2009	Drama, Horror, Thriller	Gregg Holtgrewe	4.0
tt1531901	Byzantium	2012	Drama, Fantasy, Horror	Neil Jordan	6.5
tt1532503	Beginners	2010	Comedy, Drama, Romance	Mike Mills	7.2
tt1532567	Alimankada	2008	Action, Romance, War	Chandran Rutnam	7.2
tt1532957	Paa	2009	Comedy, Drama	R. Balki	7.2
tt1533086	Sikeurit	2009	Thriller	Je-gu Yun	6.6
tt1533748	Orange	2010	Comedy, Drama, Romance	Bhaskar	6.6
tt1533749	Shaolin	2011	Action, Drama	Benny Chan	6.9
tt1534397	Bjarnfreðarson	2009	Comedy	Ragnar Bragason	7.2
tt1534564	Verbo	2011	Adventure, Fantasy	Eduardo Chapero-Jackson	4.7
tt1535020	Peraanmai	2009	Action, Adventure, Drama	S.P. Jhananathan	7.1
tt1535103	Loup	2009	Drama	Nicolas Vanier	6.4
tt1535108	Elysium	2013	Action, Drama, Sci-Fi	Neill Blomkamp	6.6
tt1535430	Cheburashka	2010	Animation, Action, Family	Makoto Nakamura, Young-hoon Park	6.9
tt1535432	Crave	2012	Drama, Thriller	Charles de Lauzirika	5.3
tt1535464	Nakumonka	2009	Comedy, Drama	Nobuo Mizuta	6.4
tt1535472	Bulshinjiok	2009	Horror, Mystery, Thriller	Yong-Joo Lee, Lee Yong-ju	6.2
tt1535568	Douchebag	2010	Comedy, Drama	Drake Doremus	6.1
tt1535962	Decisions	2011	Action, Crime, Drama	Jensen LeFlore	3.4
tt1536437	Rushlights	2013	Crime, Drama, Romance	Antoni Stutz	5.9
tt1537032	Kanthaswamy	2009	Action	Susi Ganesan, Susi Ganesan	5.0
tt1537392	Armless	2010	Comedy	Habib Azar	5.0
tt1537715	Abimm	2009	Comedy, Drama	Safak Bal	5.9
tt1537770	Framily	2010	Drama	Joachim Hedén	6.2
tt1537891	Rina	2010	Comedy, Drama, Romance	Senol Sönmez	5.8
tt1538534	Tomboys	2009	Crime, Drama, Horror	Nathan Hill	2.8
tt1538927	Open	2010	Drama, Romance	Jake Yuzna	5.4
tt1539042	Slackistan	2010	Drama	Hammad Khan	5.4
tt1541149	Albatross	2011	Drama	Niall MacCormick	6.4
tt1541874	Love	2011	Drama, Music, Sci-Fi	William Eubank	5.5
tt1542840	Akunin	2010	Crime, Drama, Romance	Sang-il Lee	7.1
tt1542852	Carancho	2010	Crime, Drama, Romance	Pablo Trapero	6.8
tt1544578	Chop	2011	Comedy, Horror, Thriller	Trent Haaga	5.6
tt1545106	Vamps	2012	Comedy, Horror, Romance	Amy Heckerling	5.2
tt1545304	Desperados	2020	Comedy, Romance	LP	5.2
tt1545315	Needle	2010	Horror, Mystery, Thriller	John V. Soto	4.8
tt1547039	Dujone	2009	Romance	Rajib Biswas	5.3
tt1547444	Baldiz	1975	Comedy, Romance	Temel Gürsu	5.5
tt1548629	Sebbe	2010	Drama	Babak Najafi	6.5
tt1548635	Siren	2010	Horror, Thriller	Andrew Hull	3.5
tt1549587	Perfidia	2009	Drama	Rodrigo Bellott	4.9
tt1549589	Elles	2011	Drama	Malgorzata Szumowska	5.6
tt1549779	Embargo	2010	Comedy, Drama	António Ferreira	5.5
tt1551641	Winnie	2011	Biography, Drama, History	Darrell Roodt	6.0
tt1552184	Honeymooner	2010	Comedy	Col Spector	5.6
tt1552192	Fitful	2011	Drama	Richard Brauer	3.5
tt1552669	Dinosaurier	2009	Comedy, Crime, Romance	Leander Haußmann	6.0
tt1553199	Poe	2012	Crime, Drama, Horror	Francis Xavier	3.0
tt1553659	Breath	2017	Drama, Romance, Sport	Simon Baker	6.7
tt1555058	Collaborator	2011	Comedy, Drama, Thriller	Martin Donovan	5.9
tt1555218	Marécages	2011	Drama	Guy Édoin	6.9
tt1555219	Wrecked	2009	Drama, Romance	Bernard Shumanski, Harry Shumanski	3.7
tt1555803	Fanat	1989	Action	Vladimir Feoktistov	6.5
tt1557182	Cheap	2005	Crime, Drama, Horror	Brad Jones	6.6
tt1557769	Homewrecker	2010	Biography, Comedy, Crime	Brad Barnes, Todd Barnes	5.3
tt1557843	Purge	2010	Drama, Sci-Fi	David King	2.1
tt1558256	Renovation	2010	Horror, Thriller	Robert H. Gwinn	2.9
tt1558877	Vavien	2009	Comedy, Drama, Thriller	Durul Taylan, Yagmur Taylan	7.5
tt1559033	Prowl	2010	Horror	Patrik Syversen	4.6
tt1560139	Boy	2010	Comedy, Drama	Taika Waititi	7.5
tt1560479	Deadtime	2012	Horror, Thriller	Tony Jopia	2.1
tt1560776	Oddsac	2010	Music	Danny Perez	7.1
tt1560970	Neds	2010	Drama	Peter Mullan	7.0
tt1560976	Pelt	2010	Comedy, Horror	Richard Swindell	3.6
tt1562847	Amigo	2010	Drama, War	John Sayles	5.8
tt1562899	Jinn	2014	Fantasy, Horror, Thriller	Ajmal Zaheer Ahmad	4.2
tt1563742	Overboard	2018	Comedy, Romance	Rob Greenberg	6.0
tt1564368	Aftermath	2014	Horror, Sci-Fi, Thriller	Péter Engert	4.7
tt1564369	Scavengers	2013	Action, Sci-Fi, Thriller	Travis Zariwny	2.9
tt1564585	Skyline	2010	Action, Sci-Fi, Thriller	Colin Strause, Greg Strause	4.4
tt1564777	Fallen	2016	Drama, Fantasy, Romance	Scott Hicks	5.4
tt1564997	Aeja	2009	Drama	Gi-hoon Jeong	6.5
tt1565435	Odjuret	2011	Drama, Thriller	Martin Jern, Emil Larsson	4.7
tt1566501	Cristiada	2012	Drama, History, War	Dean Wright	6.6
tt1566601	Nisos	2009	Comedy, Crime, Drama	Christos Dimas	6.5
tt1566926	Colors	2009	Comedy, Drama	Raj Babu	2.8
tt1567130	Morgen	2010	Drama	Marian Crisan	7.0
tt1567279	Bluebird	2013	Drama	Lance Edmands	5.8
tt1568323	Beatdown	2010	Action, Crime, Thriller	Mike Gunther	4.5
tt1568337	Loosies	2011	Comedy, Crime, Romance	Michael Corrente	6.2
tt1568812	Diablo	2011	Crime, Drama	Nicanor Loreti	6.8
tt1569356	Bhagavan	2009	Thriller	Prasanth Mambully	2.2
tt1569933	Clownstrophobia	2009	Horror	Geraldine Winters	2.0
tt1570732	Vettaikaaran	2009	Action, Drama	Babu Sivan	4.7
tt1570966	Farsan	2010	Comedy	Josef Fares	5.6
tt1571219	Tatanka	2011	Crime, Drama, Sport	Giuseppe Gagliardi	6.3
tt1571235	Ôoku	2010	Drama, Sci-Fi	Fuminori Kaneko	6.4
tt1571408	Opstandelsen	2010	Action, Drama, Horror	Casper Haugegaard	4.5
tt1571409	Parked	2010	Drama	Darragh Byrne	6.7
tt1571724	Bal	2010	Drama	Semih Kaplanoglu	7.2
tt1572146	Amaya	2010	Comedy, Drama, Romance	Maris Martinsons	6.5
tt1572154	Kinyarwanda	2011	Drama, History, Romance	Alrick Brown	6.7
tt1572189	Raiou	2010	Romance	Ryuichi Hiroki	6.0
tt1572501	Beast	2011	Drama, Thriller	Christoffer Boe	5.7
tt1572916	Adeul	2007	Drama	Jin Jang	6.9
tt1572962	45m2	2010	Drama	Stratos Tzitzis	6.0
tt1573072	Housefull	2010	Comedy	Sajid Khan	5.4
tt1573109	Kajínek	2010	Action, Crime, Drama	Petr Jákl	6.0
tt1573482	Striker	2010	Action, Crime, Drama	Chandan Arora	7.0
tt1573483	Textuality	2011	Comedy, Romance	Warren P. Sonoda	3.9
tt1575666	Raja	1999	Family	Muppalaneni Siva	7.5
tt1575719	Yuvaraju	2000	Romance	Y.V.S. Chowdary	5.7
tt1576402	Inuk	2010	Adventure, Drama	Mike Magidson	6.9
tt1576429	Mala	2013	Crime, Thriller	Israel Adrián Caetano	3.5
tt1576483	Vir	2012	Action, Drama, Fantasy	Bojan Vuk Kosovcevic	6.7
tt1577040	Alto	2015	Comedy, Family, Romance	Mikki del Monico	4.9
tt1577050	Fired	2010	Horror	Sajit Warrier	4.5
tt1577052	Goats	2012	Comedy	Christopher Neil	5.9
tt1577055	Maskerade	2011	Horror	Griff Furst	4.7
tt1578267	Revolución	2010	Drama	Mariana Chenillo, Fernando Eimbcke	6.1
tt1578709	Snowblind	2010	Western	Kilian Manning	4.1
tt1579526	Anjaneyulu	2009	Action, Comedy, Crime	Parasuram	4.9
tt1579592	Kick	2009	Action, Comedy	Surrender Reddy	7.8
tt1579772	Golmaal	2003	Comedy	Ramachandra Rao P.N.	7.0
tt1579806	Maska	2009	Action, Comedy, Drama	Gopal B.	5.2
tt1579943	Danger	2005	Thriller	Krishna Vamsi	6.4
tt1579951	Flutter	2011	Drama, Thriller	Giles Borg	5.2
tt1579956	Hellweek	2010	Horror	Eddie Lengyel	2.0
tt1579965	Kitakitalu	2006	Comedy, Drama	E.V.V. Satyanarayana	5.8
tt1579974	Meesrti	2005	Action	Suresh Krishna	3.6
tt1582198	Axed	2012	Drama, Horror, Thriller	Ryan Lee Driscoll	3.7
tt1582208	Isolation	2011	Thriller	Stephen Kay	4.6
tt1582213	Lizzie	2012	Horror, Thriller	David Dunn Jr.	2.4
tt1582248	Puncture	2011	Biography, Drama	Adam Kassen, Mark Kassen	6.8
tt1582466	Adhurs	2010	Action, Comedy, Thriller	Vinayak V.V.	6.7
tt1582478	Bindaas	2010	Action, Drama, Family	Veeru Potla	6.8
tt1582519	Khaleja	2010	Action, Comedy, Fantasy	Trivikram Srinivas	7.5
tt1582524	Kedi	2010	Action	Kiran Kumar	4.6
tt1582597	Sathyam	2008	Action, Drama	Rajsekhar	5.1
tt1582604	Simha	2010	Action, Drama	Boyapati Srinu	5.8
tt1582637	Varudu	2010	Action, Drama, Thriller	Gunasekhar	3.5
tt1583256	Gamyam	2008	Drama	Radha Krishna Jagarlamudi	8.3
tt1583356	Rammbock	2010	Action, Drama, Horror	Marvin Kren	6.3
tt1584729	Shahada	2010	Drama	Burhan Qurbani	6.1
tt1584921	Gaku	2011	Drama	Osamu Katayama	6.1
tt1585270	Rasputin	2010	Biography, Drama, History	Louis Nero	5.0
tt1585558	Bodyguard	2010	Comedy	Siddique	6.7
tt1586001	Veda	2010	Biography, Drama, History	Zülfü Livaneli	7.2
tt1586727	Crepuscule	2009	Drama	Victor Nieuwenhuijs, Maartje Seyferth	5.7
tt1587118	Beck	2010	Drama, Music	Yukihiko Tsutsumi	7.0
tt1587224	Mouchak	1974	Drama	Arabinda Mukhopadhyay	7.8
tt1587310	Maleficent	2014	Action, Adventure, Family	Robert Stromberg	7.0
tt1587422	Ogamdo	2009	Drama	Hyuk Byun, Jin-ho Hur	5.2
tt1587436	Crosshairs	2013	Action, Drama, Thriller	Nick Lentz	4.4
tt1587729	Pohwasogeuro	2010	Action, Drama, War	John H. Lee	7.3
tt1587811	Mumu	2010	Comedy, Drama	Joël Séria	6.3
tt1587839	Pooltime	2010	Comedy, Romance	Mike Donahue	3.5
tt1588356	Hamoni	2010	Drama	Dae-gyu Kang	7.4
tt1588358	Hermano	2010	Drama, Family, Sport	Marcel Rasquin	7.3
tt1588880	Majki	2010	Drama	Milcho Manchevski	7.3
tt1588898	Yellow	2012	Drama	Nick Cassavetes	5.4
tt1589427	Ev	2010	Drama, Thriller	Alper Ozyurtlu, Caner Özyurtlu	5.9
tt1590089	Confessions	2010	Drama, Thriller	Tetsuya Nakashima	7.8
tt1590129	Natarang	2010	Drama	Ravi Jadhav	8.4
tt1590316	Crush	2009	Drama, Romance	Michael J. Saul	5.7
tt1590764	Chlorine	2013	Comedy, Drama, Family	Jay Alaimo	4.7
tt1591071	Qwerty	2012	Comedy	Bill Sebastian	5.9
tt1591095	Insidious	2010	Horror, Mystery, Thriller	James Wan	6.8
tt1591622	10½	2010	Drama	Daniel Grou	7.1
tt1592139	Vlees	2010	Drama, Thriller	Victor Nieuwenhuijs, Maartje Seyferth	4.6
tt1592265	Maladies	2012	Drama	Carter	5.1
tt1592521	Primos	2011	Comedy, Drama, Romance	Daniel Sánchez Arévalo	6.7
tt1592525	Lockout	2012	Action, Sci-Fi, Thriller	James Mather, Steve Saint Leger	6.1
tt1594555	Susa	2010	Drama	Rusudan Pirveli	6.7
tt1595388	Donkey	2010	Action, Crime, Drama	Adrian Langley	4.0
tt1595833	Babycall	2011	Horror, Thriller	Pål Sletaune	5.7
tt1596722	Ciacho	2010	Comedy	Patryk Vega	2.7
tt1596723	Click	2010	Drama, Horror, Mystery	Sangeeth Sivan	3.5
tt1596745	Mara	2013	Horror, Mystery, Thriller	Åke Gustafsson, Fredrik Hedberg	3.0
tt1598172	Goat	2013	Action, Crime	Paul Borghese	3.9
tt1598642	Sopravvissuti	2015	Drama, Sci-Fi, Thriller	Craig Zobel	6.0
tt1598778	Contagion	2011	Action, Drama, Thriller	Steven Soderbergh	6.7
tt1598873	Cleanskin	2012	Action, Crime, Drama	Hadi Hajaig	6.3
tt1600756	Train	1988	Action, Drama, Thriller	Amir Ghavidel	6.3
tt1601793	Aatadista	2008	Action, Comedy, Drama	A.S. Ravi Kumar Chowdary	4.3
tt1601814	Büsra	2010	Drama	Alper Caglar	5.3
tt1601823	Esrefpasalilar	2010	Comedy, Drama	Hüdaverdi Yavuz	4.9
tt1601883	Odnoklassniki	2010	Drama	Sergey Solovev	4.4
tt1601901	Ses	2010	Horror, Thriller	Ümit Ünal	5.2
tt1602620	Amour	2012	Drama, Romance	Michael Haneke	7.9
tt1603362	Prasthanam	2010	Action, Drama	Deva Katta	8.3
tt1603379	Shackled	2010	Horror, Thriller	Dave McCabe	3.4
tt1603471	Chicogrande	2010	Drama, History, War	Felipe Cazals	6.7
tt1603807	Cheun	2009	Action, Crime, Drama	Kongkiat Khomsiri	6.9
tt1603900	Princess	2014	Drama	Tali Shalom-Ezer	6.2
tt1603933	Toiretto	2010	Drama	Naoko Ogigami	5.5
tt1604115	Veijarit	2010	Comedy, Drama	Lauri Nurkse	5.4
tt1604900	Monga	2010	Action, Crime, Drama	Doze Niu	6.9
tt1605717	Frank	2014	Comedy, Drama, Music	Lenny Abrahamson	7.0
tt1605751	Necronos	2010	Horror	Marc Rohnstock	3.9
tt1606248	Idiot	2002	Action, Comedy, Romance	Puri Jagannadh	7.0
tt1606324	Reka	2002	Drama	Aleksey Balabanov	6.6
tt1606385	Roskisprinssi	2011	Comedy, Drama, Romance	Raimo O. Niemi	5.5
tt1606618	Iris	2011	Drama, Family, History	Ulrika Bengts	5.8
tt1606652	PiraMMMida	2011	Crime, Drama	Eldar Salavatov	6.5
tt1606657	Pussikaljaelokuva	2011	Comedy, Drama	Ville Jankeri	5.4
tt1606789	Loft	2010	Crime, Drama, Thriller	Antoinette Beumer	6.8
tt1608285	Littlerock	2010	Drama	Mike Ott	6.1
tt1608631	Rechipo	2009	Action	Paruchuri Murali	3.3
tt1609132	Isabelle	2011	Drama, Thriller	Ben Sombogaart	6.0
tt1609159	Süskind	2012	Biography, Drama, History	Rudolf van den Berg	6.9
tt1609492	Superclásico	2011	Comedy	Ole Christian Madsen	6.4
tt1610996	Absentia	2011	Drama, Horror, Mystery	Mike Flanagan	5.8
tt1612039	Souryam	2008	Action, Drama	Siva	5.8
tt1612537	2Bobule	2009	Comedy, Romance	Vlad Lanne	5.2
tt1612573	Rokkk	2010	Drama, Horror, Mystery	Rajesh Ranshinge	4.3
tt1612774	Rubber	2010	Comedy, Fantasy, Horror	Quentin Dupieux	5.8
tt1613028	Byakuyakô	2010	Drama, Mystery	Yoshihiro Fukagawa	6.6
tt1613040	Leader	2010	Drama	Sekhar Kammula	8.0
tt1613874	Potpourri	2011	Comedy, Fantasy, Horror	Elliot Diviney	4.8
tt1614989	Headhunters	2011	Action, Crime, Thriller	Morten Tyldum	7.5
tt1615156	Emulsion	2014	Drama	Suki Singh	6.8
tt1615480	Cellmates	2011	Comedy, Drama	Jesse Baget	5.7
tt1616085	Aaptharakshaka	2010	Horror, Mystery	P. Vasu	6.8
tt1616090	Ayrilamam	1986	Drama	Temel Gürsu	3.5
tt1616096	Dreng	2011	Drama	Peter Gantzler	6.0
tt1616511	Hinç	1976	Action, Drama	Natuk Baytan	6.5
tt1617072	Curio	2010	Horror, Mystery, Thriller	Steven Nesbit	2.5
tt1617178	Rózyczka	2010	Drama, History, Romance	Jan Kidawa-Blonski	7.1
tt1617207	Trick	2010	Action	Jan Hryniak	5.7
tt1619029	Jackie	2016	Biography, Drama, History	Pablo Larraín	6.7
tt1619277	Conception	2011	Comedy, Romance	Josh Stolberg	5.3
tt1620719	Dabangg	2010	Action, Comedy	Abhinav Kashyap	6.2
tt1620772	Harisma	2010	Comedy, Drama, Romance	Christina Ioakeimidi	5.7
tt1621830	Monpura	2009	Crime, Drama, Musical	Giasuddin Selim	8.6
tt1622991	Infected	2013	Action, Horror, Sci-Fi	Glenn Ciano	2.8
tt1623288	ParaNorman	2012	Animation, Adventure, Comedy	Chris Butler, Sam Fell	7.0
tt1623753	Kolysanka	2010	Comedy, Horror	Juliusz Machulski	6.1
tt1624408	Trigger	2010	Drama	Bruce McDonald	6.0
tt1624996	Vampire	2011	Drama, Horror, Thriller	Shunji Iwai	5.3
tt1625856	Badrinath	2011	Action	Vinayak V.V.	4.3
tt1626606	Bastard	2011	Crime, Drama, Thriller	Carsten Unger	6.5
tt1626654	Yaban	1973	Drama, Romance	Osman F. Seden	5.5
tt1626820	Färyäd	1993	Drama, War	Jeyhun Mirzayev	8.4
tt1627924	Mausam	2011	Drama, Romance, War	Pankaj Kapur	4.7
tt1628039	Ghosted	2011	Drama, Thriller	Craig Viveiros	5.8
tt1628055	Touchback	2011	Drama, Family, Fantasy	Don Handfield	6.5
tt1629284	Hanamizuki	2010	Adventure, Drama, Romance	Nobuhiro Doi	6.9
tt1629372	Rewind	2010	Thriller	P.J. Dillon	4.9
tt1629439	51	2011	Horror, Sci-Fi, Thriller	Jason Connery	3.5
tt1629716	Nydenion	2010	Sci-Fi	Jack Moik	3.9
tt1629718	Poker	2010	Comedy	Sergiu Nicolaescu	5.7
tt1629737	Panchakshari	2010	Drama, Fantasy, Thriller	Samudra V.	3.8
tt1630564	Sacrifice	2011	Action, Crime, Thriller	Damian Lee	4.4
tt1630572	Atashkar	2009	Comedy, Fantasy	Mohsen Amiryoussefi	6.0
tt1630607	Nostrum	2010	Horror	Jonathan Wright	3.4
tt1630637	Immaturi	2011	Comedy	Paolo Genovese	6.0
tt1630645	Mistyfikacja	2010	Drama, Mystery, Thriller	Jacek Koprowicz	5.6
tt1632722	Playoff	2011	Drama, Sport	Eran Riklis	5.3
tt1633212	Kajraare	2010	Crime, Drama, Romance	Pooja Bhatt	2.8
tt1634106	Bloodshot	2020	Action, Drama, Sci-Fi	Dave Wilson	5.7
tt1634121	Intruders	2011	Fantasy, Horror, Thriller	Juan Carlos Fresnadillo	5.4
tt1634286	Grassroots	2012	Comedy, Drama	Stephen Gyllenhaal	5.3
tt1634524	Órói	2010	Drama, Romance	Baldvin Zophoníasson	6.8
tt1634554	Janakan	2010	Crime, Thriller	N.R. Sanjeev	5.3
tt1635429	Cherkess	2010	Drama	Mohy Quandour	5.7
tt1636842	Virsa	2010	Drama	Pankaj Batra	5.6
tt1636844	Will	2011	Drama, Family, Sport	Ellen Perry	6.9
tt1637660	Inheritance	2012	Drama	Hiam Abbass	6.0
tt1637681	Flowers	2010	Drama	Norihiro Koizumi	6.6
tt1637712	Pig	2010	Horror	Adam Mason	4.2
tt1637725	Ted	2012	Comedy	Seth MacFarlane	6.9
tt1638275	Klara	2010	Family	Alexander Moberg	4.3
tt1639084	Tallulah	2016	Comedy, Drama, Romance	Sian Heder	6.7
tt1639093	Russendisko	2012	Comedy	Oliver Ziegenbalg	5.6
tt1639426	Udaan	2010	Drama	Vikramaditya Motwane	8.2
tt1640111	Bimilae	2010	Drama	Hoon Ryoo	5.8
tt1640146	Lollipop	2008	Drama	Shafi	3.8
tt1640218	Evidence	2012	Horror, Mystery, Sci-Fi	Howie Askins	5.0
tt1640548	Rampart	2011	Crime, Drama	Oren Moverman	5.8
tt1640644	Farm	2010	Drama, Horror, Thriller	Hank Bausch, Andrew M. Jackson	2.9
tt1641400	Majesteit	2010	Drama	Peter de Baan	6.4
tt1641410	Terraferma	2011	Drama	Emanuele Crialese	6.8
tt1641633	Slaughtered	2010	Horror	Kate Glover	3.2
tt1641975	Citadel	2012	Drama, Horror, Thriller	Ciarán Foy	5.5
tt1642261	Lena	2011	Drama	Christophe Van Rompaey	6.4
tt1643222	Hell	2011	Horror, Sci-Fi, Thriller	Tim Fehlbaum	5.8
tt1645054	Doonby	2013	Drama, Mystery	Peter Mackenzie	5.0
tt1645074	Four	2011	Thriller	John Langridge	4.2
tt1645126	Panman	2011	Comedy, Horror, Romance	Tim Pilleri, Jim Zaguroli	3.2
tt1645129	Planzet	2010	Animation, Action, Sci-Fi	Jun Awazu	4.6
tt1645134	Sandcastle	2010	Drama	Junfeng Boo	6.3
tt1645141	Sironia	2011	Drama, Musical	Brandon Dickerson	5.8
tt1645916	Standby	2014	Comedy, Romance	Rob Burke, Ronan Burke	5.8
tt1646118	Octubre	2010	Drama	Daniel Vega Vidal, Diego Vega Vidal	6.4
tt1646131	Taulukauppiaat	2010	Drama	Juho Kuosmanen	6.7
tt1646208	Homies	2010	Music, Romance	Adnan Köse	1.8
tt1646221	Periferic	2010	Drama, Thriller	Bogdan George Apetri	6.7
tt1646962	Chantrapas	2010	Drama	Otar Iosseliani	6.2
tt1646972	Jasmine	2015	Thriller	Dax Phelan	5.7
tt1647477	Scalene	2011	Crime, Drama, Thriller	Zack Parker	5.9
tt1647807	Velódromo	2010	Comedy	Alberto Fuguet	6.9
tt1648199	Fate	2016	Drama, Sci-Fi, Thriller	Dan Sheldon	4.9
tt1648208	Riddle	2013	Crime, Drama, Mystery	John O. Hartman, Nicholas Mross	4.1
tt1648213	Suspicion	2012	Drama, Thriller	David Dilley	4.4
tt1649303	Darling	2010	Comedy, Drama, Romance	A. Karunakaran	7.3
tt1649404	Sankham	2009	Action, Comedy	Siva	5.0
tt1649430	Vasu	2002	Drama, Romance	A. Karunakaran	6.9
tt1649431	Vedam	2010	Action, Drama	Radha Krishna Jagarlamudi	8.1
tt1650028	Wreckers	2011	Drama	Dictynna Hood	6.0
tt1650041	Bloodline	2013	Horror	Matt Thompson	3.9
tt1650427	Resturlaub	2011	Comedy	Gregor Schnitzler	5.0
tt1650433	Sura	2010	Action	S.P. Rajkumar	2.5
tt1650453	Kiseki	2011	Drama	Hirokazu Koreeda	7.4
tt1650461	WebSiteStory	2010	Action, Drama	Dan Chisu	6.2
tt1650537	Inkubus	2011	Horror	Glenn Ciano	3.9
tt1650557	Neelathamara	2009	Drama	Lal Jose	6.0
tt1651084	Holiday	2010	Comedy, Crime, Mystery	Guillaume Nicloux	5.6
tt1651323	Succhiami	2012	Comedy, Family	Craig Moss	2.3
tt1651934	Porki	2010	Action, Thriller	M.D. Sridhar	5.2
tt1652415	Condition	2011	Drama, Mystery, Sci-Fi	Andrei Severny	6.1
tt1653015	Jogwa	2009	Drama	Rajeev Patil	8.3
tt1653649	Chuzhaya	2010	Action, Drama	Anton Bormatov	6.5
tt1653848	Donoma	2010	Drama	Djinn Carrénard	7.0
tt1655400	Gôsuto	2010	Drama, Fantasy, Mystery	Tarô Ohtani	5.7
tt1655416	Mental	2012	Comedy, Drama	P.J. Hogan	6.2
tt1655420	Marilyn	2011	Biography, Drama	Simon Curtis	6.9
tt1655607	Singam	2010	Action, Thriller	Hari	6.8
